ID,順位2012,選手名2012,チーム2012,防御率2012,試合2012,勝利2012,敗北2012,セlブ2012,ホlルド2012,勝率2012,打者2012,投球回2012,被安打2012,被本塁打2012,与四球2012,与死球2012,奪三振2012,失点2012,自責点2012,WHIP2012,DIPS2012
83,108,ウルフ,日本ハム,2.66,26,10,9,0,0,0.526,628,149.0,155,2,40,6,83,49,44,1.31,3.05
140,108,唐川　侑己,ロッテ,2.66,12,8,2,0,0,0.8,341,84.2,81,4,15,2,32,26,25,1.13,3.55
622,110,スタンリッジ,阪神,2.69,25,7,12,0,0,0.368,619,150.1,134,8,45,11,102,50,45,1.19,3.53
526,111,十亀　剣,西武,2.72,41,6,0,0,9,1.0,223,53.0,50,4,17,3,41,16,16,1.26,3.57
314,112,岩田　慎司,中日,2.74,20,5,5,0,0,0.5,438,108.1,87,11,26,7,84,36,33,1.04,3.80
552,113,大石　達也,西武,2.75,24,1,1,0,1,0.5,160,36.0,39,2,12,4,24,15,11,1.42,3.84
109,114,増井　浩俊,日本ハム,2.76,73,5,5,7,45,0.5,298,71.2,65,2,25,0,69,26,22,1.26,2.52
850,115,上野　大樹,ロッテ,2.77,5,0,1,0,0,0.0,104,26.0,24,2,6,2,11,9,8,1.15,4.20
52,116,山田　大樹,ソフトバンク,2.78,24,8,10,0,0,0.444,623,148.2,129,10,57,9,83,51,46,1.25,4.21
242,116,西　勇輝,オリックス,2.78,19,8,3,0,0,0.727,503,123.0,106,3,33,5,87,41,38,1.13,2.95
218,118,ミコライオ,広島,2.79,61,3,5,21,15,0.375,227,58.0,42,4,14,3,54,19,18,0.97,3.03
422,118,ラズナー,楽天,2.79,46,1,3,6,17,0.25,174,42.0,36,3,12,0,32,15,13,1.14,3.38
9,120,今井　啓介,広島,2.81,24,4,8,1,1,0.33299999999999996,405,96.0,86,8,34,1,70,35,30,1.25,3.84
412,121,成瀬　善久,ロッテ,2.83,28,12,11,0,0,0.522,806,200.2,176,21,34,2,122,71,63,1.05,3.79
571,121,中田　賢一,中日,2.83,22,7,10,0,0,0.41200000000000003,562,140.0,119,6,33,9,106,46,44,1.09,3.02
317,121,川井　貴志,楽天,2.83,8,2,1,0,1,0.667,127,28.2,32,4,6,4,10,10,9,1.33,5.28
62,121,川上　憲伸,中日,2.83,7,3,1,0,0,0.75,121,28.2,25,3,10,2,17,10,9,1.22,4.55
155,125,正田　樹,ヤクルト,2.84,24,0,0,0,3,0.0,108,25.1,31,0,5,2,14,9,8,1.42,2.84
270,125,甲藤　啓介,ソフトバンク,2.84,6,0,1,0,0,0.0,29,6.1,5,0,5,0,3,2,2,1.58,4.54
318,127,三浦　大輔,DeNA,2.86,25,9,9,0,0,0.5,738,182.2,160,15,48,3,107,61,58,1.14,3.79
292,127,澤村　拓一,巨人,2.86,27,10,10,0,0,0.5,716,169.2,172,12,54,4,138,56,54,1.33,3.44
640,127,加賀　繁,DeNA,2.86,61,0,2,0,26,0.0,175,44.0,34,4,11,2,45,14,14,1.02,3.01
500,127,ＭＩＣＨＥＡＬ,西武,2.86,17,0,3,1,4,0.0,96,22.0,22,1,7,2,20,12,7,1.32,2.98
743,131,中山　慎也,オリックス,2.87,53,1,7,0,14,0.125,447,106.2,105,4,30,3,93,39,34,1.27,2.79
827,132,菊池　保則,楽天,2.88,4,1,1,0,0,0.5,110,25.0,30,2,5,1,24,9,8,1.40,2.96
271,133,サファテ,広島,2.90,47,2,5,9,4,0.28600000000000003,221,49.2,43,1,24,6,44,24,16,1.35,3.42
269,134,山本昌,中日,2.94,13,3,2,0,0,0.6,264,67.1,52,4,19,2,40,22,22,1.05,3.55
855,135,榊原　諒,日本ハム,2.95,17,0,0,0,2,0.0,94,21.1,23,2,8,0,18,9,7,1.45,3.78
368,136,野上　亮磨,西武,2.97,23,8,5,0,0,0.615,496,115.1,128,8,36,5,49,42,38,1.42,4.24
597,137,日高　亮,ヤクルト,2.98,66,3,2,0,15,0.6,213,51.1,41,2,21,1,40,19,17,1.21,3.35
553,138,伊藤　義弘,ロッテ,3.00,6,0,1,0,2,0.0,24,6.0,8,0,1,0,3,4,2,1.50,2.62
345,139,武藤　祐太,中日,3.02,33,4,0,0,3,1.0,167,41.2,33,1,10,1,31,15,14,1.03,2.59
204,140,ロマン,ヤクルト,3.04,26,9,11,0,0,0.45,703,165.2,152,8,69,6,96,59,56,1.33,3.89
708,140,海田　智行,オリックス,3.04,31,0,4,0,1,0.0,245,56.1,63,2,20,1,30,19,19,1.47,3.63
472,142,吉野　誠,オリックス,3.05,40,2,1,0,7,0.667,87,20.2,19,2,7,1,12,7,7,1.26,4.23
125,143,美馬　学,楽天,3.08,23,8,10,0,0,0.444,633,154.2,142,12,36,5,108,55,53,1.15,3.53
742,144,フィガロ,オリックス,3.09,11,0,5,0,0,0.0,268,64.0,61,5,19,3,37,23,22,1.25,4.01
347,145,菊池　雄星,西武,3.10,14,4,3,1,0,0.5710000000000001,339,81.1,75,5,25,1,57,34,28,1.23,3.48
649,146,岩嵜　翔,ソフトバンク,3.14,29,5,10,0,3,0.33299999999999996,498,120.1,113,5,27,3,77,46,42,1.16,3.13
665,147,ヒメネス,楽天,3.15,18,5,10,0,0,0.33299999999999996,460,108.2,102,6,39,6,63,45,38,1.30,3.89
340,148,荻野　忠寛,ロッテ,3.18,5,0,0,0,1,0.0,23,5.2,5,2,1,0,3,2,2,1.06,7.18
777,149,高崎　健太郎,DeNA,3.20,24,7,10,0,0,0.41200000000000003,643,151.2,155,9,40,4,97,63,54,1.29,3.48
196,149,大谷　智久,ロッテ,3.20,42,4,6,0,5,0.4,345,81.2,84,1,19,1,44,30,29,1.26,2.90
796,152,平野　将光,西武,3.21,3,0,0,0,0,0.0,61,14.0,19,3,2,0,5,6,5,1.50,5.62
754,153,ダックワース,楽天,3.22,6,3,1,0,0,0.75,150,36.1,32,4,8,1,22,14,13,1.10,4.08
547,154,バリントン,広島,3.23,29,7,14,0,0,0.33299999999999996,733,175.2,166,8,44,5,137,79,63,1.20,2.92
654,155,筒井　和也,阪神,3.24,58,2,1,2,18,0.667,209,50.0,45,3,19,3,46,19,18,1.28,3.20
391,155,矢貫　俊之,日本ハム,3.24,22,1,0,1,1,1.0,144,33.1,34,4,15,0,23,12,12,1.47,4.65
583,157,藤江　均,DeNA,3.26,52,3,5,1,21,0.375,202,49.2,37,4,18,2,42,18,18,1.11,3.56
728,157,田原　誠次,巨人,3.26,32,2,0,0,7,1.0,130,30.1,30,3,8,4,23,11,11,1.25,4.08
108,159,モルケン,日本ハム,3.27,23,2,1,0,9,0.667,91,22.0,20,1,8,0,18,8,8,1.27,3.03
819,160,釜田　佳直,楽天,3.28,20,7,4,0,0,0.636,501,112.1,126,4,38,7,77,48,41,1.46,3.41
241,160,加賀美　希昇,DeNA,3.28,10,3,3,0,0,0.5,250,57.2,56,3,19,2,40,25,21,1.30,3.45
111,162,永井　怜,楽天,3.29,5,1,3,0,0,0.25,118,27.1,29,1,10,2,22,10,10,1.43,3.30
896,163,石井　一久,西武,3.33,24,10,5,0,0,0.667,560,132.1,126,14,44,4,74,57,49,1.28,4.47
825,164,薮田　安彦,ロッテ,3.34,61,1,6,26,8,0.14300000000000002,250,56.2,58,4,22,3,43,22,21,1.41,3.53
36,165,加藤　大輔,楽天,3.35,35,1,0,0,2,1.0,235,53.2,50,2,21,2,37,24,20,1.32,3.51
94,166,藤岡　貴裕,ロッテ,3.36,21,6,7,0,0,0.462,508,115.1,113,9,51,4,83,48,43,1.42,4.10
151,167,八木　智哉,日本ハム,3.38,13,6,3,0,0,0.667,285,66.2,67,4,16,6,37,27,25,1.25,3.74
220,167,小嶋　達也,阪神,3.38,4,0,0,0,0,0.0,28,5.1,6,0,4,3,8,2,2,1.88,4.06
57,167,白仁田　寛和,阪神,3.38,2,0,0,0,0,0.0,10,2.2,3,0,0,0,0,1,1,1.13,3.12
395,170,佐藤　達也,オリックス,3.43,14,0,1,0,0,0.0,91,21.0,17,0,9,0,23,10,8,1.24,2.22
478,171,小野　晋吾,ロッテ,3.44,15,2,5,0,0,0.28600000000000003,336,81.0,74,6,17,5,42,32,31,1.12,3.86
706,172,星野　真澄,巨人,3.48,6,1,0,0,1,1.0,41,10.1,9,1,1,1,7,4,4,0.97,3.60
836,173,岩田　稔,阪神,3.52,25,8,14,0,0,0.364,648,153.1,157,10,41,2,107,73,60,1.29,3.35
846,173,谷元　圭介,日本ハム,3.52,28,2,2,0,7,0.5,257,61.1,61,3,16,1,39,24,24,1.26,3.32
130,175,松永　浩典,西武,3.54,56,2,1,0,12,0.667,173,40.2,44,4,7,2,31,17,16,1.25,3.46
365,176,ドイル,ソフトバンク,3.55,3,1,1,0,0,0.5,60,12.2,14,1,9,1,7,7,5,1.82,5.41
158,177,石川　雅規,ヤクルト,3.60,27,8,11,0,0,0.42100000000000004,721,172.2,175,14,41,5,100,77,69,1.25,3.78
783,177,塚原　頌平,オリックス,3.60,16,1,1,0,2,0.5,143,35.0,27,3,13,0,25,14,14,1.14,3.92
699,177,阿部　健太,ヤクルト,3.60,15,0,0,0,0,0.0,62,15.0,12,1,6,0,9,6,6,1.20,3.79
481,177,一岡　竜司,巨人,3.60,4,0,0,0,0,0.0,21,5.0,5,0,0,1,3,3,2,1.00,2.52
133,177,東野　峻,巨人,3.60,1,0,0,0,0,0.0,18,5.0,3,1,0,1,2,2,2,0.60,5.52
168,182,押本　健彦,ヤクルト,3.62,65,4,1,1,22,0.8,261,59.2,64,9,21,2,49,26,24,1.42,4.49
268,183,国吉　佑樹,DeNA,3.67,19,4,12,0,0,0.25,498,112.2,108,10,59,2,95,57,46,1.48,4.16
844,184,多田野　数人,日本ハム,3.70,18,6,5,0,1,0.545,372,90.0,92,9,17,1,48,41,37,1.21,3.95
67,185,塩見　貴洋,楽天,3.71,19,6,10,0,0,0.375,450,106.2,102,9,33,4,67,45,44,1.27,3.97
315,185,涌井　秀章,西武,3.71,55,1,5,30,3,0.16699999999999998,271,63.0,66,1,22,2,40,27,26,1.40,3.15
400,187,小林　太志,DeNA,3.74,35,2,3,0,1,0.4,337,77.0,76,8,23,11,44,36,32,1.29,4.57
787,188,藤井　秀悟,DeNA,3.75,16,7,7,0,0,0.5,358,84.0,83,7,37,1,40,36,35,1.43,4.57
249,188,西口　文也,西武,3.75,14,5,2,0,0,0.7140000000000001,347,81.2,77,4,29,1,44,35,34,1.30,3.78
112,188,植村　祐介,日本ハム,3.75,9,1,0,0,0,1.0,51,12.0,8,1,7,1,12,5,5,1.25,4.20
390,191,片山　博視,楽天,3.77,41,0,2,0,12,0.0,134,28.2,36,2,12,2,21,12,12,1.67,4.03
28,192,赤川　克紀,ヤクルト,3.79,28,8,9,0,0,0.47100000000000003,668,156.2,156,13,52,9,91,73,66,1.33,4.17
639,192,戸村　健次,楽天,3.79,9,3,2,0,0,0.6,170,38.0,51,1,11,0,19,17,16,1.63,3.33
86,194,若竹　竜士,日本ハム,3.86,2,0,0,0,0,0.0,14,2.1,3,1,3,1,0,1,1,2.57,13.83
346,195,村中　恭兵,ヤクルト,3.88,25,10,7,0,0,0.588,633,144.0,155,6,60,5,89,65,62,1.49,3.76
829,196,中田　廉,広島,3.89,27,1,0,0,3,1.0,151,34.2,38,3,12,1,26,15,15,1.44,3.87
669,197,マクレーン,オリックス,3.91,18,5,4,0,0,0.556,303,69.0,74,4,26,4,28,36,30,1.45,4.37
286,198,寺原　隼人,オリックス,3.92,16,6,8,0,0,0.429,441,101.0,114,7,31,3,61,49,44,1.44,3.82
288,198,ジオ,DeNA,3.92,8,1,6,0,0,0.14300000000000002,179,39.0,46,2,18,2,42,18,17,1.64,3.17
327,200,阿部　和成,ロッテ,3.95,6,0,2,0,0,0.0,111,27.1,28,3,5,0,6,13,12,1.21,4.66
147,201,斎藤　佑樹,日本ハム,3.98,19,5,8,0,0,0.385,480,104.0,126,8,48,2,59,60,46,1.67,4.40
66,201,ペン,ロッテ,3.98,4,1,2,0,0,0.33299999999999996,87,20.1,21,0,7,0,15,11,9,1.38,2.68
676,203,森内　壽春,日本ハム,4.01,56,0,1,0,16,0.0,247,60.2,49,6,24,0,37,27,27,1.20,4.32
321,204,小石　博孝,西武,4.03,9,1,1,0,0,0.5,100,22.1,18,1,15,3,7,10,10,1.48,5.36
203,205,安藤　優也,阪神,4.05,13,3,7,0,0,0.3,310,73.1,78,6,15,1,42,36,33,1.27,3.69
197,205,梅津　智弘,広島,4.05,9,0,0,0,1,0.0,38,6.2,11,0,4,3,5,5,3,2.25,4.77
619,205,木村　雄太,ロッテ,4.05,4,0,0,0,0,0.0,31,6.2,7,1,3,1,7,3,3,1.50,4.77
534,208,岡本　篤志,西武,4.11,59,1,3,2,15,0.25,255,57.0,66,5,17,4,39,32,26,1.46,3.94
859,209,七條　祐樹,ヤクルト,4.20,6,2,3,0,0,0.4,131,30.0,30,3,12,2,12,15,14,1.40,5.02
405,209,橋本　健太郎,ロッテ,4.20,13,0,0,0,1,0.0,70,15.0,13,1,8,2,12,9,7,1.40,4.39
566,211,福井　優也,広島,4.30,17,2,3,0,0,0.4,264,58.2,52,6,37,1,53,28,28,1.52,4.59
206,212,雄太,中日,4.31,14,3,5,0,0,0.375,231,54.1,58,3,12,1,26,33,26,1.29,3.60
357,213,二神　一人,阪神,4.38,4,0,1,0,0,0.0,49,12.1,14,2,2,0,7,7,6,1.30,4.58
150,214,渡辺　俊介,ロッテ,4.39,13,4,4,0,0,0.5,302,69.2,80,7,13,2,22,36,34,1.33,4.44
703,215,江草　仁貴,広島,4.43,26,0,0,0,5,0.0,86,20.1,17,2,9,0,15,11,10,1.28,4.25
696,216,山本　省吾,DeNA,4.46,6,1,4,0,0,0.2,154,34.1,36,5,15,1,15,18,17,1.49,5.45
131,217,松井　光介,ヤクルト,4.50,20,1,0,0,1,1.0,77,18.0,17,1,6,1,12,9,9,1.28,3.68
333,217,木村　文紀,西武,4.50,8,0,0,0,0,0.0,59,14.0,13,0,7,0,6,7,7,1.43,3.76
445,217,久本　祐一,中日,4.50,5,0,0,0,0,0.0,38,8.0,8,1,5,1,6,4,4,1.63,5.12
469,217,近藤　一樹,オリックス,4.50,1,0,1,0,0,0.0,27,6.0,8,0,1,0,3,4,3,1.50,2.62
