ID,順位2018,選手名2018,チーム2018,防御率2018,試合2018,勝利2018,敗北2018,セlブ2018,ホlルド2018,勝率2018,打者2018,投球回2018,被安打2018,被本塁打2018,与四球2018,与死球2018,奪三振2018,失点2018,自責点2018,WHIP2018,DIPS2018
206,104,岡本　洋介,阪神,3.56,22,1,0,0,1,1.0,136,30.1,34,1,10,5,16,12,12,1.45,3.78
595,107,福谷　浩司,中日,3.57,24,0,1,0,4,0.0,95,22.2,26,3,4,0,24,10,9,1.32,3.25
6,108,田村　伊知郎,西武,3.60,4,0,0,0,0,0.0,21,5.0,6,1,0,0,3,2,2,1.20,4.52
744,109,トンキン,日本ハム,3.61,49,4,4,12,18,0.5,209,47.1,42,1,21,7,28,22,19,1.33,3.86
604,109,バリオス,DeNA,3.61,10,2,4,0,0,0.33299999999999996,205,47.1,49,1,12,2,35,22,19,1.29,2.80
453,111,髙橋　遥人,阪神,3.63,6,2,3,0,0,0.4,150,34.2,34,4,14,0,27,18,14,1.38,4.19
172,112,今村　信貴,巨人,3.66,10,5,2,0,0,0.7140000000000001,266,64.0,63,8,17,3,42,27,26,1.25,4.37
723,113,五十嵐　亮太,ソフトバンク,3.68,18,0,1,0,2,0.0,68,14.2,17,2,9,0,10,7,6,1.77,5.37
246,113,中後　悠平,DeNA,3.68,8,0,0,0,1,0.0,35,7.1,7,0,6,1,4,3,3,1.77,4.89
364,115,原　樹理,ヤクルト,3.71,26,4,6,0,1,0.4,382,89.2,85,3,28,3,78,47,37,1.26,2.85
7,116,中尾　輝,ヤクルト,3.72,48,7,3,0,11,0.7,221,48.1,47,5,30,1,51,22,20,1.59,4.03
879,116,上原　健太,日本ハム,3.72,7,1,0,0,0,1.0,81,19.1,17,1,7,0,13,8,8,1.24,3.53
671,116,濱矢　廣大,楽天,3.72,7,0,0,0,0,0.0,41,9.2,9,1,4,0,8,4,4,1.34,4.05
25,119,上原　浩治,巨人,3.77,32,0,5,0,12,0.0,122,31.0,28,5,4,1,21,13,13,1.03,4.35
547,120,ブキャナン,ヤクルト,3.79,23,9,9,0,0,0.5,635,147.1,156,15,46,9,81,67,62,1.37,4.38
281,120,西　勇輝,オリックス,3.79,21,8,11,0,0,0.42100000000000004,577,137.2,140,12,29,6,103,58,58,1.23,3.48
638,122,石川　柊太,ソフトバンク,3.80,29,11,6,0,2,0.647,485,113.2,105,17,38,12,83,51,48,1.26,4.92
160,123,吉見　一起,中日,3.81,17,4,5,0,0,0.444,440,108.2,114,13,20,2,51,46,46,1.23,4.34
672,124,内海　哲也,巨人,3.84,13,5,4,0,0,0.556,324,75.0,84,9,18,3,51,32,32,1.36,4.08
141,125,秋山　拓巳,阪神,3.86,17,5,10,0,0,0.33299999999999996,437,105.0,111,8,18,4,89,46,45,1.23,3.04
102,125,鈴木　博志,中日,3.86,50,4,5,4,12,0.444,204,46.2,42,7,24,1,39,24,20,1.41,4.94
481,125,平良　拳太郎,DeNA,3.86,8,2,2,0,0,0.5,178,39.2,42,4,24,0,27,20,17,1.66,4.73
451,125,チェン・グァンユウ,ロッテ,3.86,15,0,1,0,1,0.0,131,30.1,31,4,14,0,21,14,13,1.48,4.83
387,125,岩本　輝,オリックス,3.86,14,1,2,0,5,0.33299999999999996,51,11.2,11,3,4,0,7,6,5,1.29,6.03
467,125,尾仲　祐哉,阪神,3.86,12,0,1,0,0,0.0,51,11.2,13,1,4,0,14,6,5,1.46,2.86
837,125,宮台　康平,日本ハム,3.86,1,0,0,0,0,0.0,24,4.2,4,0,4,2,3,2,2,1.71,5.69
290,132,山口　俊,巨人,3.87,21,8,8,0,0,0.5,592,142.0,118,18,53,8,132,63,61,1.20,4.20
634,132,金子　千尋,オリックス,3.87,17,4,7,0,0,0.364,430,100.0,97,11,35,3,72,47,43,1.32,4.25
539,134,唐川　侑己,ロッテ,3.89,13,1,3,0,1,0.25,139,34.2,32,5,9,1,26,17,15,1.18,4.27
662,135,涌井　秀章,ロッテ,3.90,18,5,7,0,0,0.41700000000000004,514,122.1,128,13,37,2,80,56,53,1.35,4.05
779,135,小熊　凌祐,中日,3.90,5,3,1,0,0,0.75,124,30.0,30,2,5,0,32,15,13,1.17,2.35
574,137,内　竜也,ロッテ,3.91,52,3,5,25,7,0.375,215,53.0,44,4,17,1,51,23,23,1.15,2.97
113,138,東浜　巨,ソフトバンク,3.93,12,3,5,0,0,0.375,309,73.1,67,13,24,2,66,35,32,1.24,4.69
76,138,松坂　大輔,中日,3.93,10,5,4,0,0,0.556,232,50.1,45,5,31,4,47,24,22,1.51,4.63
891,140,才木　浩人,阪神,3.94,14,4,7,0,0,0.364,272,61.2,57,9,28,4,63,30,27,1.38,4.53
653,141,伊藤　準規,中日,3.95,11,2,0,0,1,1.0,65,13.2,13,2,11,2,6,6,6,1.76,7.00
745,142,玉井　大翔,日本ハム,3.96,31,1,2,0,2,0.33299999999999996,163,38.2,31,4,12,6,31,18,17,1.11,4.18
442,143,山岡　泰輔,オリックス,4.00,25,5,10,0,4,0.33299999999999996,499,117.0,111,18,42,5,93,59,52,1.31,4.71
103,143,ジー,中日,4.00,4,0,3,0,0,0.0,111,27.0,26,5,7,2,16,14,12,1.22,5.34
674,143,小野　郁,楽天,4.00,7,0,1,0,0,0.0,38,9.0,9,1,3,2,8,4,4,1.33,4.45
404,146,山井　大介,中日,4.04,10,3,6,0,0,0.33299999999999996,259,62.1,55,12,21,1,43,28,28,1.22,5.30
782,147,則本　昂大,楽天,4.05,21,6,10,0,0,0.375,610,144.1,140,16,40,2,148,68,65,1.25,3.34
741,147,髙橋　聡文,阪神,4.05,14,0,0,0,2,0.0,64,13.1,18,1,5,0,8,6,6,1.73,3.80
200,149,田嶋　大樹,オリックス,4.06,12,6,3,0,0,0.667,291,68.2,60,9,24,4,69,33,31,1.22,4.04
202,150,十亀　剣,西武,4.08,19,5,8,0,0,0.385,501,117.0,104,15,52,6,77,57,53,1.33,4.96
459,150,吉川　光夫,巨人,4.08,18,6,4,0,0,0.6,350,81.2,74,11,34,3,60,37,37,1.32,4.76
839,152,飯田　哲矢,広島,4.09,13,0,0,0,0,0.0,50,11.0,12,1,5,0,14,5,5,1.55,2.85
719,152,相内　誠,西武,4.09,7,0,1,0,0,0.0,46,11.0,7,1,6,1,7,5,5,1.18,4.94
138,155,小笠原　慎之介,中日,4.11,17,5,6,0,0,0.455,466,107.1,108,15,47,3,73,53,49,1.44,4.97
342,155,山中　浩史,ヤクルト,4.11,10,1,0,0,1,1.0,136,30.2,37,2,9,2,16,15,14,1.50,3.90
875,157,土肥　星也,ロッテ,4.19,4,1,0,0,0,1.0,82,19.1,19,2,9,0,13,9,9,1.45,4.36
415,158,飯塚　悟史,DeNA,4.20,8,1,5,0,0,0.16699999999999998,180,40.2,46,6,20,1,31,20,19,1.62,4.84
668,158,石崎　剛,阪神,4.20,12,0,0,0,1,0.0,65,15.0,10,2,10,1,23,7,7,1.33,3.99
152,160,ワグナー,西武,4.22,36,2,1,1,9,0.667,147,32.0,29,3,23,2,24,21,15,1.63,5.18
599,161,松井　裕樹,楽天,4.26,46,4,7,2,11,0.364,221,50.2,45,4,26,2,62,24,24,1.40,3.24
701,161,佐藤　祥万,広島,4.26,6,0,0,0,0,0.0,28,6.1,5,0,2,1,6,4,3,1.11,2.65
385,163,濵口　遥大,DeNA,4.27,14,2,5,0,0,0.28600000000000003,325,71.2,75,8,40,3,76,35,34,1.60,4.17
397,164,古川　侑利,楽天,4.31,14,4,7,0,0,0.364,333,77.1,78,8,37,0,62,37,37,1.49,4.26
23,165,秋吉　亮,ヤクルト,4.32,30,1,2,0,6,0.33299999999999996,145,33.1,36,4,9,2,19,18,16,1.35,4.26
682,166,井納　翔一,DeNA,4.37,22,4,3,1,8,0.5710000000000001,208,47.1,53,4,15,2,34,26,23,1.44,3.73
413,167,野村　祐輔,広島,4.38,15,6,3,0,0,0.667,384,90.1,101,9,20,2,46,48,44,1.34,4.13
793,167,カラシティー,ヤクルト,4.38,27,6,2,3,1,0.75,330,74.0,72,5,34,3,53,42,36,1.43,4.07
248,169,多和田　真三郎,西武,4.41,22,13,5,0,0,0.722,607,143.0,143,12,42,10,87,76,70,1.29,4.09
67,169,シェッパーズ,ロッテ,4.41,24,0,3,1,9,0.0,148,32.2,37,2,16,1,31,18,16,1.62,3.40
334,171,田中　靖洋,ロッテ,4.44,32,2,1,0,5,0.667,113,26.1,27,3,5,1,16,13,13,1.22,3.73
393,172,由規,ヤクルト,4.46,7,1,2,0,0,0.33299999999999996,155,34.1,34,4,20,1,37,17,17,1.57,4.31
221,173,有原　航平,日本ハム,4.47,19,8,4,2,1,0.667,443,104.2,113,17,15,5,85,56,52,1.22,4.18
409,174,加藤　貴之,日本ハム,4.48,21,4,6,0,2,0.4,382,88.1,103,4,22,2,62,47,44,1.42,3.12
616,174,カスティーヨ,西武,4.48,20,7,4,3,1,0.636,330,74.1,60,5,45,6,51,38,37,1.41,4.64
858,176,高梨　裕稔,日本ハム,4.50,18,5,7,0,0,0.41700000000000004,459,110.0,110,21,28,3,78,61,55,1.25,5.00
742,176,藤井　皓哉,広島,4.50,5,1,0,0,0,1.0,37,8.0,10,1,4,0,10,4,4,1.75,3.37
582,176,成田　翔,ロッテ,4.50,5,0,0,0,0,0.0,17,4.0,3,0,2,0,1,2,2,1.25,4.12
838,179,小野　泰己,阪神,4.52,18,7,4,0,0,0.636,448,99.2,100,6,63,3,73,52,50,1.64,4.39
529,180,岡田　明丈,広島,4.54,21,7,5,0,0,0.583,526,123.0,111,11,55,4,106,67,62,1.35,3.97
482,181,中田　賢一,ソフトバンク,4.55,20,5,3,0,0,0.625,374,85.0,76,12,48,3,75,44,43,1.46,4.99
235,182,美馬　学,楽天,4.56,14,2,6,0,0,0.25,340,79.0,88,12,23,3,41,42,40,1.41,4.97
676,182,澤村　拓一,巨人,4.56,48,1,6,0,24,0.14300000000000002,233,51.1,54,3,26,3,54,28,26,1.56,3.30
823,184,武田　翔太,ソフトバンク,4.57,20,3,9,1,0,0.25,446,106.1,105,10,31,1,78,59,54,1.28,3.78
366,185,岩田　稔,阪神,4.58,4,0,3,0,0,0.0,77,17.2,16,3,6,2,18,11,9,1.25,4.48
131,186,バンデンハーク,ソフトバンク,4.61,20,9,7,0,0,0.563,512,119.0,99,18,55,10,113,63,61,1.29,4.78
263,187,藤平　尚真,楽天,4.64,10,3,5,0,0,0.375,251,54.1,49,9,37,3,49,31,28,1.58,5.62
31,188,笠原　祥太郎,中日,4.65,16,3,3,0,0,0.5,352,79.1,79,10,35,5,68,42,41,1.44,4.52
165,188,岩瀬　仁紀,中日,4.65,41,1,0,2,9,1.0,126,31.0,26,2,6,4,23,16,16,1.03,3.44
405,190,九里　亜蓮,広島,4.67,20,7,3,0,0,0.7,425,96.1,113,11,30,3,68,52,50,1.48,4.19
553,191,ウルフ,西武,4.68,12,4,3,0,0,0.5710000000000001,259,59.2,78,9,14,1,35,37,31,1.54,4.66
841,192,杉浦　稔大,日本ハム,4.70,2,1,0,0,0,1.0,28,7.2,3,1,2,1,7,4,4,0.65,4.16
260,193,岩崎　優,阪神,4.74,49,1,2,0,9,0.33299999999999996,221,49.1,53,8,22,3,57,29,26,1.52,4.32
548,194,高野　圭佑,ロッテ,4.76,6,1,0,0,0,1.0,22,5.2,7,0,1,0,3,3,3,1.41,2.59
882,195,モイネロ,ソフトバンク,4.79,43,4,1,0,12,0.8,152,35.2,25,4,22,1,47,19,19,1.32,3.88
543,196,渡邉　啓太,ロッテ,4.82,6,0,1,0,0,0.0,129,28.0,37,2,10,0,12,18,15,1.68,4.26
787,197,山﨑　福也,オリックス,4.86,6,0,1,0,0,0.0,76,16.2,20,2,7,0,9,11,9,1.62,4.68
614,198,山本　哲哉,ヤクルト,4.91,3,0,0,0,0,0.0,18,3.2,5,1,1,0,0,2,2,1.64,7.48
477,199,田口　麗斗,巨人,4.95,15,2,7,0,0,0.222,367,80.0,104,13,26,6,54,50,44,1.63,5.01
185,200,野上　亮磨,巨人,4.96,21,4,4,0,1,0.5,277,65.1,69,14,21,2,48,36,36,1.38,5.40
350,200,今村　猛,広島,4.96,37,3,2,1,12,0.6,149,32.2,33,3,18,1,29,22,18,1.56,4.19
52,202,古野　正人,ヤクルト,5.00,2,1,1,0,0,0.5,40,9.0,12,2,1,0,4,6,5,1.44,5.45
900,203,池田　駿,巨人,5.03,22,1,1,0,1,0.5,92,19.2,26,1,8,2,10,15,11,1.73,4.14
321,204,永川　勝浩,広島,5.06,19,1,0,0,5,1.0,71,16.0,18,2,4,1,12,10,9,1.38,4.18
560,204,大山　暁史,オリックス,5.06,6,0,0,0,0,0.0,24,5.1,8,0,1,0,4,3,3,1.69,2.18
313,204,青柳　晃洋,阪神,5.06,1,1,0,0,0,1.0,23,5.1,6,1,1,0,5,3,3,1.31,4.25
758,207,風張　蓮,ヤクルト,5.07,47,2,4,0,3,0.33299999999999996,213,49.2,46,11,20,1,53,30,28,1.33,5.13
291,208,岩下　大輝,ロッテ,5.11,14,0,2,0,6,0.0,59,12.1,15,0,7,1,7,8,7,1.78,3.93
450,209,石川　雅規,ヤクルト,5.12,19,6,5,0,0,0.545,427,96.2,106,16,35,4,69,63,55,1.46,5.05
55,210,松岡　健一,ヤクルト,5.14,13,1,0,0,0,1.0,70,14.0,15,1,9,2,13,11,8,1.71,4.55
751,210,スアレス,ソフトバンク,5.14,7,1,1,0,3,0.5,33,7.0,8,0,4,0,7,4,4,1.71,2.83
732,212,攝津　正,ソフトバンク,5.16,7,2,4,0,0,0.33299999999999996,134,29.2,28,7,18,1,23,19,17,1.55,6.56
79,213,松葉　貴大,オリックス,5.17,4,1,0,0,0,1.0,69,15.2,19,2,6,0,3,9,9,1.60,5.55
78,214,ウィーランド,DeNA,5.18,14,4,9,0,0,0.308,374,83.1,99,15,28,5,73,56,48,1.52,4.82
362,215,馬場　皐輔,阪神,5.19,2,0,1,0,0,0.0,41,8.2,12,2,4,1,7,5,5,1.85,6.24
486,216,ローチ,オリックス,5.24,8,1,1,0,0,0.5,154,34.1,44,1,9,5,14,22,20,1.54,3.91
659,217,藤岡　好明,DeNA,5.25,12,1,0,0,0,1.0,53,12.0,12,1,3,2,7,7,7,1.25,4.29
761,218,今井　達也,西武,5.33,10,3,4,0,0,0.429,234,54.0,48,8,21,6,47,35,32,1.28,4.81
