ID,順位2015,選手名2015,チーム2015,防御率2015,試合2015,勝利2015,敗北2015,セlブ2015,ホlルド2015,勝率2015,打者2015,投球回2015,被安打2015,被本塁打2015,与四球2015,与死球2015,奪三振2015,失点2015,自責点2015,WHIP2015,DIPS2015
157,33,西野　勇士,ロッテ,1.83,54,1,2,34,4,0.33299999999999996,219,54.0,44,1,12,1,71,13,11,1.04,1.40
770,34,ジョンソン,広島,1.85,28,14,7,0,0,0.667,773,194.1,146,5,67,2,150,43,40,1.10,2.98
300,35,菅野　智之,巨人,1.91,25,10,11,0,0,0.47600000000000003,710,179.0,148,10,41,7,126,46,38,1.06,3.18
33,36,マイコラス,巨人,1.92,21,13,3,0,0,0.813,557,145.0,107,8,23,1,107,34,31,0.90,2.86
892,36,山崎　康晃,DeNA,1.92,58,2,4,37,7,0.33299999999999996,215,56.1,38,2,11,1,66,13,12,0.87,1.88
250,38,白村　明弘,日本ハム,2.03,50,1,1,0,13,0.5,233,57.2,42,6,19,3,66,16,13,1.06,3.33
741,39,オンドルセク,ヤクルト,2.05,72,5,2,0,33,0.7140000000000001,276,70.1,52,2,22,1,62,17,16,1.05,2.71
242,40,長田　秀一郎,DeNA,2.06,45,4,1,0,10,0.8,167,39.1,36,1,19,0,18,13,9,1.40,3.83
646,40,石井　裕也,日本ハム,2.06,51,0,1,0,7,0.0,151,35.0,31,0,14,1,26,15,8,1.29,2.92
624,42,古川　秀一,オリックス,2.08,5,0,0,0,0,0.0,16,4.1,4,0,0,0,3,1,1,0.92,1.74
197,43,前田　健太,広島,2.09,29,15,8,0,0,0.652,821,206.1,168,5,41,6,175,49,48,1.01,2.41
213,44,若松　駿太,中日,2.12,23,10,4,0,0,0.7140000000000001,575,140.0,111,10,50,2,113,35,33,1.15,3.53
112,45,高木　京介,巨人,2.20,33,1,0,0,1,1.0,167,41.0,31,4,13,0,43,10,10,1.07,3.24
151,45,田中　健二朗,DeNA,2.20,35,2,2,1,16,0.5,140,32.2,29,1,16,0,29,9,8,1.38,3.21
343,47,大谷　翔平,日本ハム,2.24,22,15,5,0,0,0.75,621,160.2,100,7,46,3,196,40,40,0.91,2.16
545,48,江草　仁貴,広島,2.25,7,0,0,0,0,0.0,35,8.0,7,0,4,1,7,2,2,1.38,3.25
444,49,田島　慎二,中日,2.28,64,4,6,9,16,0.4,316,75.0,68,4,25,6,62,25,19,1.24,3.32
445,50,中崎　翔太,広島,2.34,69,0,6,29,11,0.0,300,73.0,65,4,23,1,61,20,19,1.21,3.15
49,51,秋吉　亮,ヤクルト,2.36,74,6,1,0,22,0.857,305,76.1,51,6,28,6,81,24,20,1.03,3.24
314,51,ヒース,広島,2.36,43,3,6,4,10,0.33299999999999996,205,49.2,43,3,19,0,59,14,13,1.25,2.62
686,53,西　勇輝,オリックス,2.38,24,10,6,0,0,0.625,655,162.2,140,11,43,6,143,46,43,1.13,3.14
173,54,大谷　智久,ロッテ,2.39,56,3,1,0,32,0.75,250,64.0,57,4,5,2,53,21,17,0.97,2.60
99,55,藤浪　晋太郎,阪神,2.40,28,14,7,0,0,0.667,840,199.0,162,9,82,11,221,70,53,1.23,2.89
788,55,ロマン,ヤクルト,2.40,61,5,5,0,23,0.5,330,78.2,66,2,35,3,58,25,21,1.28,3.35
45,55,ザガースキー,広島,2.40,19,0,0,0,6,0.0,66,15.0,13,1,7,0,16,5,4,1.33,3.25
115,58,国吉　佑樹,DeNA,2.43,28,3,2,1,0,0.6,138,33.1,22,1,16,3,28,10,9,1.14,3.54
572,59,ディクソン,オリックス,2.48,20,9,9,0,0,0.5,538,130.2,119,3,44,1,88,39,36,1.25,3.08
324,60,小松　聖,オリックス,2.51,12,0,0,1,1,0.0,53,14.1,7,1,5,1,13,4,4,0.84,3.47
885,61,大野　雄大,中日,2.52,28,11,10,0,1,0.524,826,207.1,169,12,47,3,154,67,58,1.04,3.10
787,61,バンデンハーク,ソフトバンク,2.52,15,9,0,0,0,1.0,369,93.0,69,6,22,4,120,27,26,0.98,2.22
717,63,大隣　憲司,ソフトバンク,2.54,11,5,4,0,0,0.556,300,74.1,62,9,15,6,35,25,21,1.04,4.60
84,64,黒田　博樹,広島,2.55,26,11,8,0,0,0.579,685,169.2,158,8,29,7,106,53,48,1.10,3.12
650,64,久古　健太郎,ヤクルト,2.55,38,0,0,0,8,0.0,102,24.2,23,1,9,1,23,7,7,1.30,3.00
481,66,岸田　護,オリックス,2.56,50,4,3,0,15,0.5710000000000001,213,52.2,46,2,13,1,54,17,15,1.12,2.36
182,67,二神　一人,阪神,2.57,12,0,0,0,0,0.0,58,14.0,11,1,5,1,17,4,4,1.14,2.91
898,68,海田　智行,オリックス,2.61,48,2,2,0,8,0.5,180,41.1,38,3,15,2,27,15,12,1.28,3.85
879,69,マシソン,巨人,2.62,63,3,8,2,28,0.273,244,58.1,47,5,21,2,55,22,17,1.17,3.53
386,69,歳内　宏明,阪神,2.62,29,1,1,0,2,0.5,144,34.1,15,1,27,1,23,10,10,1.22,4.52
567,71,飯田　哲矢,広島,2.65,16,0,0,0,0,0.0,72,17.0,12,1,10,0,11,6,5,1.29,4.36
91,72,森　唯斗,ソフトバンク,2.69,55,5,2,0,16,0.7140000000000001,234,60.1,46,3,10,1,66,18,18,0.93,2.13
320,73,宮西　尚生,日本ハム,2.70,50,3,3,0,25,0.5,163,40.0,29,4,11,1,30,19,12,1.00,3.75
775,73,祖父江　大輔,中日,2.70,33,0,2,1,2,0.0,144,33.1,32,1,7,2,28,10,10,1.17,2.64
160,75,田口　麗斗,巨人,2.71,13,3,5,0,0,0.375,274,66.1,54,5,26,3,64,26,20,1.21,3.44
72,76,呉　昇桓,阪神,2.73,63,2,3,41,7,0.4,289,69.1,64,6,16,2,66,21,21,1.15,3.12
886,76,山口　鉄也,巨人,2.73,60,4,5,2,29,0.444,216,52.2,48,5,15,2,31,18,16,1.20,4.15
479,78,福山　博之,楽天,2.76,65,2,3,1,22,0.4,248,58.2,62,2,21,1,29,21,18,1.41,3.60
800,79,柳瀬　明宏,ソフトバンク,2.79,8,1,1,0,2,0.5,44,9.2,9,0,6,0,13,3,3,1.55,2.29
630,80,青山　浩二,楽天,2.81,61,4,5,0,31,0.444,223,57.2,37,3,18,1,58,18,18,0.95,2.72
401,81,武隈　祥太,西武,2.83,67,6,1,1,11,0.857,255,57.1,55,1,36,1,36,18,18,1.59,3.92
378,82,菊池　雄星,西武,2.84,23,9,10,0,0,0.474,542,133.0,97,9,55,2,122,48,42,1.14,3.43
176,83,福地　元春,DeNA,2.87,13,0,0,0,0,0.0,74,15.2,16,0,12,0,16,9,5,1.79,3.38
760,84,戸根　千明,巨人,2.88,46,1,1,1,5,0.5,168,40.2,26,3,18,0,39,13,13,1.08,3.49
410,85,石田　健大,DeNA,2.89,12,2,6,0,0,0.25,300,71.2,67,6,26,1,58,23,23,1.30,3.72
327,85,館山　昌平,ヤクルト,2.89,11,6,3,0,0,0.667,260,62.1,44,4,36,4,36,22,20,1.28,4.68
881,85,安部　建輝,DeNA,2.89,5,0,1,0,0,0.0,38,9.1,6,1,6,0,6,3,3,1.29,5.16
305,88,則本　昂大,楽天,2.91,28,10,11,0,0,0.47600000000000003,797,194.2,176,14,48,4,215,68,63,1.15,2.65
116,89,高橋　朋己,西武,2.92,62,2,3,22,14,0.4,264,61.2,49,3,26,5,55,21,20,1.22,3.43
468,89,香月　良仁,ロッテ,2.92,40,1,1,1,2,0.5,221,52.1,51,4,16,2,36,18,17,1.28,3.77
593,89,杉浦　稔大,ヤクルト,2.92,7,1,3,0,0,0.25,164,37.0,35,2,21,0,25,12,12,1.51,4.09
510,89,黒沢　翔太,ロッテ,2.92,6,0,1,0,0,0.0,53,12.1,15,1,2,0,4,6,4,1.38,4.01
340,93,ポレダ,巨人,2.94,24,8,8,0,0,0.5,619,147.0,133,6,46,8,101,57,48,1.22,3.34
443,93,宮國　椋丞,巨人,2.94,39,3,1,1,5,0.75,194,49.0,38,4,15,0,28,17,16,1.08,3.90
482,95,エレラ,DeNA,2.96,52,5,4,0,22,0.556,211,51.2,44,2,15,2,53,17,17,1.14,2.44
661,96,メッセンジャー,阪神,2.97,29,9,12,0,0,0.429,799,193.2,163,10,60,4,194,68,64,1.15,2.78
544,97,今井　啓介,広島,3.00,11,0,1,0,1,0.0,71,18.0,16,2,2,1,11,7,6,1.00,3.84
66,97,大塚　豊,日本ハム,3.00,2,0,0,0,0,0.0,13,3.0,1,0,3,0,1,1,1,1.33,5.45
449,100,岸　孝之,西武,3.02,16,5,6,0,0,0.455,434,110.1,75,6,25,5,91,40,37,0.91,2.99
255,100,福原　忍,阪神,3.02,61,6,4,1,33,0.6,223,53.2,55,4,18,0,40,19,18,1.36,3.60
435,100,安藤　優也,阪神,3.02,50,5,4,0,15,0.556,184,44.2,43,4,11,2,32,17,15,1.21,3.59
778,103,高宮　和也,阪神,3.03,52,2,0,0,8,1.0,157,35.2,35,2,15,3,27,14,12,1.40,3.85
53,103,中澤　雅人,ヤクルト,3.03,35,1,2,0,3,0.33299999999999996,136,29.2,32,2,15,1,21,12,10,1.58,4.10
271,105,増田　達至,西武,3.04,72,2,4,3,40,0.33299999999999996,302,74.0,64,1,15,4,62,26,25,1.07,2.31
521,106,岡本　篤志,西武,3.05,23,1,0,0,5,1.0,89,20.2,25,2,2,2,8,9,7,1.31,4.18
889,107,高橋　光成,西武,3.07,8,5,2,0,0,0.7140000000000001,185,44.0,32,3,23,4,22,16,15,1.25,4.85
848,108,小川　泰弘,ヤクルト,3.11,27,11,8,0,0,0.579,700,168.0,152,18,48,4,128,66,58,1.19,3.92
23,109,クルーズ,楽天,3.12,52,1,3,1,20,0.25,218,49.0,40,2,29,4,42,19,17,1.41,3.90
759,109,山本　哲哉,ヤクルト,3.12,17,0,0,0,2,0.0,72,17.1,20,1,2,1,11,6,6,1.27,3.12
833,111,大瀬良　大地,広島,3.13,51,3,8,2,20,0.273,475,109.1,111,5,31,1,97,53,38,1.30,2.82
791,112,武田　翔太,ソフトバンク,3.17,25,13,6,0,0,0.684,684,164.2,142,14,59,2,163,60,58,1.22,3.36
396,112,大嶺　祐太,ロッテ,3.17,24,8,7,0,0,0.5329999999999999,574,133.1,141,8,46,5,70,49,47,1.40,4.00
447,114,バルデス,中日,3.18,22,5,8,0,0,0.385,560,133.0,130,6,36,2,93,56,47,1.25,3.17
395,114,谷元　圭介,日本ハム,3.18,61,4,2,0,20,0.667,241,56.2,54,0,15,2,47,21,20,1.22,2.31
429,114,バリオス,ソフトバンク,3.18,30,0,2,1,20,0.0,152,34.0,37,1,16,3,34,15,12,1.56,3.00
185,117,高木　勇人,巨人,3.19,26,9,10,0,0,0.474,678,163.2,143,16,47,8,131,66,58,1.16,3.78
335,117,金子　千尋,オリックス,3.19,16,7,6,0,1,0.5379999999999999,379,93.0,85,8,18,0,79,34,33,1.11,3.12
520,117,マエストリ,オリックス,3.19,28,0,2,1,1,0.0,190,42.1,37,5,23,3,34,18,15,1.42,4.75
167,117,浅尾　拓也,中日,3.19,36,1,1,3,16,0.5,142,31.0,31,3,17,1,34,11,11,1.55,3.73
631,121,砂田　毅樹,DeNA,3.20,14,3,5,0,0,0.375,335,76.0,85,5,28,2,57,34,27,1.49,3.66
13,122,大竹　寛,巨人,3.21,11,3,4,0,0,0.429,227,56.0,56,5,11,0,35,21,20,1.20,3.62
30,123,岩田　稔,阪神,3.22,27,8,10,0,0,0.444,722,170.1,168,13,49,5,119,66,61,1.27,3.65
276,123,攝津　正,ソフトバンク,3.22,20,10,7,0,0,0.588,566,134.0,130,14,45,4,92,61,48,1.31,4.20
755,123,佐藤　達也,オリックス,3.22,59,2,7,13,13,0.222,249,58.2,50,3,23,2,77,23,21,1.24,2.39
353,126,チェン・グァンユウ,ロッテ,3.23,14,5,4,0,0,0.556,259,61.1,61,4,23,2,47,24,22,1.37,3.66
357,127,中田　賢一,ソフトバンク,3.24,24,9,7,0,0,0.563,657,155.1,134,17,61,9,130,60,56,1.26,4.22
524,127,山中　浩史,ヤクルト,3.24,9,6,2,0,0,0.75,210,50.0,54,5,7,5,20,21,18,1.22,4.34
79,127,乾　真大,日本ハム,3.24,6,0,0,0,0,0.0,39,8.1,6,1,6,0,10,3,3,1.44,4.44
87,130,二保　旭,ソフトバンク,3.25,44,6,1,0,5,0.857,229,52.2,51,3,23,3,28,21,19,1.41,4.28
416,131,石川　歩,ロッテ,3.27,27,12,12,0,0,0.5,751,178.2,191,15,34,5,126,68,65,1.26,3.46
564,131,井納　翔一,DeNA,3.27,21,5,8,0,0,0.385,598,134.2,164,13,40,3,92,56,49,1.51,3.97
333,133,白仁田　寛和,オリックス,3.29,43,2,2,0,2,0.5,221,52.0,52,1,23,0,27,20,19,1.44,3.60
446,134,バリントン,オリックス,3.30,14,5,3,0,0,0.625,305,73.2,60,3,24,8,46,30,27,1.14,3.70
438,134,塚原　頌平,オリックス,3.30,41,0,4,1,13,0.0,192,43.2,36,5,24,6,25,18,16,1.37,5.52
209,136,石川　雅規,ヤクルト,3.31,25,13,9,0,0,0.591,598,146.2,150,16,28,3,90,59,54,1.21,3.92
726,137,東明　大貴,オリックス,3.35,25,10,8,0,0,0.556,663,161.1,148,16,41,5,118,61,60,1.17,3.76
25,138,又吉　克樹,中日,3.36,63,6,6,0,30,0.5,301,72.1,64,5,23,4,82,27,27,1.20,2.87
512,139,平田　真吾,DeNA,3.38,28,0,2,0,4,0.0,140,32.0,29,2,14,1,27,12,12,1.34,3.65
594,139,瀬川　隼郎,日本ハム,3.38,9,0,0,0,0,0.0,47,10.2,11,0,5,0,9,4,4,1.50,2.84
144,139,玉置　隆,阪神,3.38,2,0,0,0,0,0.0,12,2.2,3,1,1,0,4,2,1,1.50,6.12
163,142,涌井　秀章,ロッテ,3.39,28,15,9,0,0,0.625,786,188.2,178,11,57,8,117,79,71,1.25,3.67
403,143,美馬　学,楽天,3.44,16,3,7,0,0,0.3,380,86.1,102,9,21,1,62,45,33,1.42,3.77
31,143,寺原　隼人,ソフトバンク,3.44,21,8,3,0,2,0.727,332,83.2,71,11,19,3,58,32,32,1.08,4.23
514,143,松岡　健一,ヤクルト,3.44,38,2,0,1,4,1.0,152,36.2,31,1,15,4,31,14,14,1.25,3.34
86,143,帆足　和幸,ソフトバンク,3.44,3,1,0,0,0,1.0,75,18.1,21,2,3,0,12,7,7,1.31,3.72
890,147,今村　猛,広島,3.46,21,1,1,0,1,0.5,115,26.0,24,1,13,0,22,14,10,1.42,3.43
425,148,飯田　優也,ソフトバンク,3.48,35,0,1,0,4,0.0,176,41.1,30,3,22,1,44,16,16,1.26,3.46
708,149,岩崎　優,阪神,3.51,15,3,10,0,0,0.231,326,77.0,74,7,19,5,57,39,30,1.21,3.72
473,149,高橋　聡文,中日,3.51,35,3,3,0,6,0.5,109,25.2,27,1,2,1,26,13,10,1.13,1.95
153,152,十亀　剣,西武,3.55,26,11,7,0,0,0.611,644,152.0,145,19,53,8,107,62,60,1.30,4.54
147,153,福井　優也,広島,3.56,21,9,6,0,0,0.6,541,131.1,106,10,53,5,99,53,52,1.21,3.93
283,153,塩見　貴洋,楽天,3.56,16,3,5,0,0,0.375,392,96.0,87,14,15,3,78,42,38,1.06,3.95
24,155,徳山　武陽,ヤクルト,3.58,39,2,1,0,3,0.667,217,50.1,48,4,22,0,50,25,20,1.39,3.42
501,157,戸田　隆矢,広島,3.63,34,3,3,0,5,0.5,273,62.0,59,4,29,0,44,31,25,1.42,3.94
265,157,バスケス,西武,3.63,34,3,1,0,9,0.75,161,34.2,40,0,21,3,21,15,14,1.76,3.73
487,159,石山　泰稚,ヤクルト,3.64,21,5,5,0,0,0.5,479,111.1,118,7,38,2,78,50,45,1.40,3.59
758,160,牧田　和久,西武,3.66,34,9,11,3,0,0.45,596,137.2,143,7,44,11,66,68,56,1.36,3.98
241,161,西川　健太郎,中日,3.68,6,1,0,0,0,1.0,33,7.1,7,0,6,0,6,3,3,1.77,3.94
146,161,高梨　裕稔,日本ハム,3.68,2,0,1,0,0,0.0,31,7.1,5,1,3,1,7,5,3,1.09,4.62
161,163,岩本　輝,阪神,3.69,13,2,1,0,0,0.667,144,31.2,37,1,15,1,20,13,13,1.64,3.78
821,164,能見　篤史,阪神,3.72,27,11,13,0,0,0.45799999999999996,672,159.2,170,13,38,2,125,73,66,1.30,3.35
531,164,松永　昂大,ロッテ,3.72,41,0,0,0,13,0.0,123,29.0,24,3,13,4,24,13,12,1.28,4.57
186,166,スタンリッジ,ソフトバンク,3.74,23,10,7,0,0,0.588,617,144.1,150,12,44,8,81,64,60,1.34,4.16
260,167,菊池　保則,楽天,3.76,18,4,5,0,0,0.444,448,103.0,96,5,42,5,71,47,43,1.34,3.74
204,168,香月　良太,巨人,3.77,14,0,0,0,0,0.0,58,14.1,14,2,2,0,5,9,6,1.12,4.65
657,168,小林　寛,DeNA,3.77,11,0,0,0,1,0.0,64,14.1,13,0,10,0,11,6,6,1.60,3.47
861,170,雄太,中日,3.78,3,0,2,0,0,0.0,69,16.2,16,1,4,0,8,7,7,1.20,3.66
418,171,レイ,楽天,3.79,22,5,7,0,2,0.41700000000000004,461,107.0,107,14,31,7,76,50,45,1.29,4.47
258,171,藤岡　貴裕,ロッテ,3.79,31,2,2,0,6,0.5,234,54.2,51,4,20,4,52,25,23,1.30,3.38
188,173,ネイラー,中日,3.81,10,4,3,0,0,0.5710000000000001,220,52.0,48,5,19,4,41,22,22,1.29,4.12
864,174,吉川　光夫,日本ハム,3.84,26,11,8,0,0,0.579,684,159.1,151,16,57,11,93,72,68,1.31,4.54
762,174,戸村　健次,楽天,3.84,37,7,11,0,1,0.389,572,131.1,152,7,40,4,78,68,56,1.46,3.63
645,174,イ・デウン,ロッテ,3.84,37,9,9,0,4,0.5,536,119.2,121,11,63,3,106,63,51,1.54,4.15
141,177,須田　幸太,DeNA,3.86,29,3,2,1,3,0.6,241,56.0,59,10,23,0,42,26,24,1.46,5.12
748,178,益田　直也,ロッテ,3.91,51,3,2,0,11,0.6,227,53.0,48,2,21,2,42,23,23,1.30,3.27
621,179,山井　大介,中日,3.92,33,4,12,2,5,0.25,589,140.0,132,13,50,2,79,69,61,1.30,4.27
877,179,八木　智哉,中日,3.92,14,4,6,0,0,0.4,257,59.2,63,10,22,2,45,30,26,1.42,5.00
503,181,杉内　俊哉,巨人,3.95,17,6,6,0,0,0.5,401,95.2,88,9,35,3,93,42,42,1.29,3.59
533,181,武藤　祐太,中日,3.95,8,2,3,0,0,0.4,120,27.1,31,2,12,0,10,14,12,1.57,4.66
450,181,金子　丈,中日,3.95,10,0,0,0,0,0.0,58,13.2,17,0,1,1,12,6,6,1.32,1.80
843,184,屋宜　照悟,日本ハム,3.96,18,2,0,0,1,1.0,104,25.0,24,3,6,1,11,15,11,1.20,4.64
369,185,大原　慎司,DeNA,4.02,21,0,1,0,6,0.0,65,15.2,16,3,2,1,13,7,7,1.15,4.52
313,185,小山　雄輝,巨人,4.02,7,0,1,1,2,0.0,68,15.2,18,2,7,0,10,7,7,1.60,4.84
834,187,福谷　浩司,中日,4.05,42,3,4,19,4,0.429,176,40.0,38,3,20,3,25,19,18,1.45,4.57
85,188,平野　佳寿,オリックス,4.06,33,0,3,12,10,0.0,136,31.0,29,4,14,1,39,14,14,1.39,3.73
549,189,小熊　凌祐,中日,4.07,13,1,1,0,1,0.5,183,42.0,39,6,17,2,24,21,19,1.33,5.19
866,190,久保　康友,DeNA,4.12,21,8,7,0,0,0.5329999999999999,523,122.1,130,16,27,5,88,64,56,1.28,4.17
190,191,三浦　大輔,DeNA,4.13,17,6,6,0,0,0.5,416,98.0,103,9,25,1,62,47,45,1.31,3.84
397,192,一岡　竜司,広島,4.14,38,2,4,1,7,0.33299999999999996,176,37.0,42,5,21,1,35,21,17,1.70,4.77
51,193,中村　勝,日本ハム,4.17,10,2,4,0,0,0.33299999999999996,218,49.2,41,5,33,3,26,23,23,1.49,5.56
307,194,上沢　直之,日本ハム,4.18,13,5,6,0,0,0.455,335,75.1,75,6,30,5,43,41,35,1.39,4.41
382,194,入野　貴大,楽天,4.18,19,1,1,0,1,0.5,127,28.0,32,5,13,0,24,16,13,1.61,5.01
267,196,嘉弥真　新也,ソフトバンク,4.20,16,0,0,0,1,0.0,63,15.0,14,2,5,1,14,7,7,1.27,4.19
669,197,野上　亮磨,西武,4.22,27,7,7,0,0,0.5,565,134.1,127,15,46,4,77,68,63,1.29,4.54
58,197,山本　翔也,阪神,4.22,7,1,0,0,0,1.0,46,10.2,11,0,3,0,10,5,5,1.31,2.09
528,199,ルブラン,西武,4.23,8,2,5,0,0,0.28600000000000003,196,44.2,43,6,18,2,26,26,21,1.37,4.98
697,200,松葉　貴大,オリックス,4.28,18,3,6,0,0,0.33299999999999996,360,80.0,81,8,47,1,42,42,38,1.60,5.17
270,201,サンティアゴ,阪神,4.32,3,1,0,0,0,1.0,76,16.2,20,2,7,0,7,8,8,1.62,5.10
799,202,小杉　陽太,DeNA,4.33,27,3,3,0,2,0.5,164,35.1,37,3,20,1,27,21,17,1.61,4.48
226,203,岡本　洋介,西武,4.35,42,1,2,0,6,0.33299999999999996,284,68.1,62,12,20,6,43,34,33,1.20,5.24
287,203,岩貞　祐太,阪神,4.35,5,1,1,0,0,0.5,95,20.2,24,2,11,2,11,12,10,1.69,5.20
613,205,武藤　好貴,楽天,4.39,60,4,4,1,8,0.5,316,69.2,83,5,29,5,38,35,34,1.61,4.43
94,206,秋山　拓巳,阪神,4.40,3,0,1,0,0,0.0,58,14.1,14,0,3,0,9,7,7,1.19,2.49
20,207,古谷　拓哉,ロッテ,4.42,11,3,4,0,0,0.429,235,53.0,50,7,28,3,39,27,26,1.47,5.12
466,208,山口　俊,DeNA,4.49,20,3,6,0,0,0.33299999999999996,508,114.1,127,13,42,3,119,67,57,1.48,3.70
306,209,阿部　和成,ロッテ,4.50,14,1,1,0,0,0.5,89,20.0,26,3,8,0,11,10,10,1.70,5.17
457,209,九里　亜蓮,広島,4.50,7,0,1,0,1,0.0,75,16.0,19,3,7,1,10,10,8,1.63,5.81
827,209,岩田　慎司,中日,4.50,3,0,2,0,0,0.0,71,16.0,17,1,8,1,7,8,8,1.56,4.56
389,209,矢地　健人,ロッテ,4.50,10,0,0,0,1,0.0,54,12.0,16,2,2,1,11,6,6,1.50,4.20
663,209,金刃　憲人,楽天,4.50,19,2,2,0,6,0.5,51,10.0,11,0,9,3,5,5,5,2.00,5.12
34,209,福倉　健太郎,西武,4.50,1,0,0,0,0,0.0,10,2.0,1,0,4,0,2,1,1,2.50,7.12
527,215,山崎　福也,オリックス,4.53,17,3,6,0,0,0.33299999999999996,258,57.2,49,9,34,3,35,35,29,1.44,5.81
569,216,辛島　航,楽天,4.58,14,5,7,0,0,0.41700000000000004,332,76.2,74,7,29,0,56,41,39,1.34,3.94
656,217,野村　祐輔,広島,4.64,15,5,8,0,0,0.385,384,87.1,110,11,23,3,51,53,45,1.52,4.48
361,217,新垣　渚,ヤクルト,4.64,15,3,10,0,0,0.231,367,83.1,89,13,36,2,70,48,43,1.50,4.80
46,219,鍵谷　陽平,日本ハム,4.67,40,5,3,0,15,0.625,159,34.2,45,3,12,1,32,23,18,1.64,3.52
73,220,藤岡　好明,日本ハム,4.70,6,0,0,0,0,0.0,35,7.2,11,1,2,0,2,4,4,1.70,5.08
522,221,加藤　正志,楽天,4.73,9,0,0,0,0,0.0,55,13.1,17,2,2,0,3,7,7,1.43,5.07
