ID,順位2013,選手名2013,チーム2013,防御率2013,試合2013,勝利2013,敗北2013,セlブ2013,ホlルド2013,勝率2013,打者2013,投球回2013,被安打2013,被本塁打2013,与四球2013,与死球2013,奪三振2013,失点2013,自責点2013,WHIP2013,DIPS2013
789,15,田中　将大,楽天,1.27,28,24,0,1,0,1.0,822,212.0,168,6,32,3,183,35,30,0.94,2.26
568,15,藤江　均,DeNA,1.27,25,3,1,0,7,0.75,109,28.1,20,0,5,1,21,5,4,0.88,2.27
523,17,藤原　正典,阪神,1.32,10,0,0,0,0,0.0,58,13.2,10,0,8,0,10,4,2,1.32,3.41
237,18,平井　諒,ヤクルト,1.42,7,1,1,0,0,0.5,29,6.1,7,0,2,0,8,1,1,1.42,1.54
167,19,浅尾　拓也,中日,1.47,34,2,3,1,22,0.4,131,30.2,26,2,14,1,19,6,5,1.30,4.10
800,20,柳瀬　明宏,ソフトバンク,1.52,44,4,0,1,11,1.0,163,41.1,31,1,11,1,36,7,7,1.02,2.56
755,21,佐藤　達也,オリックス,1.73,67,2,4,0,40,0.33299999999999996,313,78.0,46,5,41,0,88,15,15,1.12,3.27
320,22,宮西　尚生,日本ハム,1.74,57,3,1,0,30,0.75,197,46.2,40,1,16,2,39,12,9,1.20,2.69
862,23,三瀬　幸司,中日,1.77,20,1,0,0,4,1.0,78,20.1,15,2,5,0,14,4,4,0.98,3.76
622,24,ソーサ,DeNA,1.79,55,3,4,19,11,0.429,249,60.1,51,2,21,0,54,20,12,1.19,2.81
609,25,長谷部　康平,楽天,1.83,24,1,1,3,10,0.5,135,34.1,24,1,10,2,31,7,7,0.99,2.74
663,26,金刃　憲人,楽天,1.85,39,1,0,0,9,1.0,129,34.0,30,1,6,0,25,8,7,1.06,2.47
500,27,岩瀬　仁紀,中日,1.86,55,2,3,36,8,0.4,227,53.1,48,2,19,1,37,16,11,1.26,3.06
85,28,平野　佳寿,オリックス,1.87,60,2,5,31,9,0.28600000000000003,258,62.2,57,2,14,1,71,16,13,1.13,1.99
722,28,サファテ,西武,1.87,58,9,1,10,16,0.9,229,57.2,29,4,24,4,66,13,12,0.92,3.14
108,30,ウィリアムス,西武,1.89,47,1,2,3,21,0.33299999999999996,158,38.0,20,1,23,3,45,11,8,1.13,2.91
378,31,菊池　雄星,西武,1.92,17,9,4,0,0,0.6920000000000001,441,108.0,79,5,44,3,92,28,23,1.14,3.32
745,32,藤田　太陽,ヤクルト,1.93,20,0,0,1,1,0.0,78,18.2,13,3,6,3,6,5,4,1.02,6.01
9,33,加藤　康介,阪神,1.97,61,1,2,1,16,0.33299999999999996,199,50.1,36,3,13,1,54,12,11,0.97,2.46
585,34,オセゲラ,ソフトバンク,2.00,6,3,1,0,0,0.75,149,36.0,29,1,15,1,23,8,8,1.22,3.54
335,35,金子　千尋,オリックス,2.01,29,15,8,0,0,0.652,881,223.1,166,10,58,3,200,55,50,1.00,2.73
7,36,ミコライオ,広島,2.04,57,2,4,27,6,0.33299999999999996,242,57.1,48,3,22,0,39,24,13,1.22,3.43
142,36,ファルケンボーグ,ソフトバンク,2.04,41,0,4,10,9,0.0,153,39.2,17,4,16,3,49,10,9,0.83,3.40
273,36,永川　勝浩,広島,2.04,29,3,1,0,13,0.75,138,35.1,29,3,5,2,28,8,8,0.96,3.15
662,39,カルロス・ロサ,ロッテ,2.08,52,0,1,0,27,0.0,199,47.2,46,3,11,2,48,11,11,1.20,2.68
197,40,前田　健太,広島,2.10,26,15,7,0,0,0.682,690,175.2,129,13,40,2,158,46,41,0.96,2.98
531,41,松永　昂大,ロッテ,2.11,58,4,1,1,28,0.8,323,76.2,68,4,27,3,65,23,18,1.24,3.20
547,42,比嘉　幹貴,オリックス,2.12,59,4,3,0,11,0.5710000000000001,235,59.1,52,4,11,1,54,15,14,1.06,2.78
481,42,岸田　護,オリックス,2.12,37,3,2,0,11,0.6,191,46.2,43,3,7,0,53,16,11,1.07,2.13
177,42,今村　信貴,巨人,2.12,3,1,1,0,0,0.5,69,17.0,18,2,4,0,14,4,4,1.29,3.71
144,45,玉置　隆,阪神,2.19,7,0,0,0,1,0.0,47,12.1,6,2,6,0,10,3,3,0.97,4.82
233,46,平井　正史,オリックス,2.21,21,0,0,0,2,0.0,96,20.1,26,0,7,2,19,5,5,1.62,2.58
665,47,河野　秀数,日本ハム,2.23,33,0,2,0,11,0.0,135,32.1,24,1,20,3,24,13,8,1.36,3.99
346,48,山本　淳,西武,2.25,12,0,1,0,0,0.0,74,16.0,21,1,7,2,10,5,4,1.75,4.37
435,49,安藤　優也,阪神,2.28,58,4,2,1,23,0.667,219,51.1,53,1,18,3,32,14,13,1.38,3.06
123,49,武田　久,日本ハム,2.28,47,2,2,31,1,0.5,227,47.1,64,3,16,3,28,13,12,1.69,3.77
549,51,小熊　凌祐,中日,2.30,28,1,0,0,3,1.0,103,27.1,21,2,2,2,19,7,7,0.84,3.12
267,52,嘉弥真　新也,ソフトバンク,2.32,40,3,1,0,4,0.75,215,54.1,38,0,16,2,50,17,14,0.99,2.27
855,53,斎藤　隆,楽天,2.36,30,3,0,4,4,1.0,111,26.2,25,1,10,1,25,7,7,1.31,2.97
781,54,千賀　滉大,ソフトバンク,2.40,51,1,4,1,17,0.2,232,56.1,32,1,26,1,85,16,15,1.03,1.77
298,55,宮川　将,楽天,2.45,17,2,0,0,0,1.0,177,40.1,41,5,21,0,33,11,11,1.54,4.66
73,56,藤岡　好明,ソフトバンク,2.51,32,4,0,0,6,1.0,121,28.2,29,0,12,1,15,9,8,1.43,3.43
426,57,五十嵐　亮太,ソフトバンク,2.53,51,3,3,12,11,0.5,214,53.1,38,1,18,1,58,17,15,1.05,2.26
861,58,雄太,中日,2.57,3,1,0,0,0,1.0,55,14.0,9,1,4,0,5,4,4,0.93,4.19
779,58,阿南　徹,巨人,2.57,2,1,0,0,0,1.0,27,7.0,6,0,1,0,3,2,2,1.00,2.69
735,60,森福　允彦,ソフトバンク,2.58,57,3,2,0,15,0.6,207,52.1,37,3,10,4,51,15,15,0.90,2.72
171,60,筒井　和也,阪神,2.58,39,4,1,1,3,0.8,179,45.1,34,4,11,1,39,13,13,0.99,3.34
124,62,井川　慶,オリックス,2.59,9,3,3,0,0,0.5,205,48.2,48,2,15,2,41,15,14,1.29,3.02
758,63,牧田　和久,西武,2.60,26,8,9,0,0,0.47100000000000003,690,166.0,169,13,39,9,87,54,48,1.25,3.94
15,64,ボイヤー,阪神,2.67,22,3,1,0,0,0.75,104,27.0,20,3,4,0,21,8,8,0.89,3.45
315,65,前田　祐二,オリックス,2.68,21,3,4,0,1,0.429,297,74.0,65,7,19,2,53,23,22,1.14,3.77
821,66,能見　篤史,阪神,2.69,25,11,7,0,0,0.611,724,180.2,155,18,41,0,127,57,54,1.08,3.67
20,67,古谷　拓哉,ロッテ,2.73,15,9,1,0,0,0.9,359,89.0,67,5,29,6,76,28,27,1.08,3.32
186,68,スタンリッジ,阪神,2.74,26,8,12,0,0,0.4,677,160.2,161,12,47,4,124,62,49,1.29,3.46
646,68,石井　裕也,日本ハム,2.74,51,4,6,0,17,0.4,202,46.0,45,2,23,0,35,18,14,1.48,3.60
99,70,藤浪　晋太郎,阪神,2.75,24,10,6,0,0,0.625,563,137.2,119,10,44,2,126,48,42,1.18,3.24
748,71,益田　直也,ロッテ,2.76,68,2,6,33,9,0.25,268,62.0,65,3,16,4,66,24,19,1.31,2.44
657,71,小林　寛,DeNA,2.76,24,2,1,0,0,0.667,256,58.2,60,1,29,3,38,19,18,1.52,3.68
650,71,久古　健太郎,ヤクルト,2.76,38,2,1,0,9,0.667,120,29.1,28,6,3,2,33,10,9,1.06,4.04
572,74,ディクソン,オリックス,2.77,23,8,8,0,0,0.5,551,130.0,128,7,47,4,88,48,40,1.35,3.64
487,75,石山　泰稚,ヤクルト,2.78,60,3,3,10,21,0.5,263,58.1,58,6,30,1,59,21,18,1.51,3.87
121,76,岡田　俊哉,中日,2.79,66,7,5,2,15,0.583,362,87.0,67,6,37,2,67,27,27,1.20,3.82
67,76,多田野　数人,日本ハム,2.79,4,0,2,0,0,0.0,81,19.1,11,3,11,1,6,8,6,1.14,6.22
355,78,東浜　巨,ソフトバンク,2.83,5,3,1,0,0,0.75,120,28.2,27,4,9,1,25,15,9,1.26,4.24
818,79,大場　達也,ヤクルト,2.84,5,0,0,0,1,0.0,33,6.1,3,0,10,0,6,5,2,2.05,5.96
866,80,久保　康友,阪神,2.85,44,3,4,6,11,0.429,224,53.2,48,4,17,2,46,19,17,1.21,3.21
759,81,山本　哲哉,ヤクルト,2.87,64,1,3,11,25,0.25,250,59.2,57,8,17,2,38,24,19,1.24,4.49
90,81,青木　高広,巨人,2.87,34,5,1,0,0,0.833,120,31.1,19,1,7,2,19,10,10,0.83,3.09
440,81,正田　樹,ヤクルト,2.87,15,1,1,0,1,0.5,63,15.2,16,2,1,2,10,6,5,1.09,4.08
661,84,メッセンジャー,阪神,2.89,30,12,8,0,0,0.6,811,196.1,174,13,56,4,183,68,63,1.17,3.03
162,85,中田　廉,広島,2.92,15,0,0,0,3,0.0,109,24.2,25,2,9,2,21,8,8,1.38,3.69
848,86,小川　泰弘,ヤクルト,2.93,26,16,4,0,0,0.8,722,178.0,155,9,45,2,135,63,58,1.12,3.04
455,87,成瀬　善久,ロッテ,3.00,14,6,4,0,0,0.6,364,87.0,81,13,25,2,51,36,29,1.22,4.79
615,87,久本　祐一,広島,3.00,43,3,4,1,2,0.429,365,84.0,80,2,39,2,60,31,28,1.42,3.47
369,87,大原　慎司,DeNA,3.00,58,2,0,2,17,1.0,188,48.0,32,6,17,1,38,18,16,1.02,4.22
232,87,川井　貴志,楽天,3.00,6,3,2,0,0,0.6,122,30.0,33,3,5,0,13,10,10,1.27,4.05
470,87,林　昌範,DeNA,3.00,14,0,0,0,2,0.0,48,12.0,9,1,4,2,8,4,4,1.08,4.12
517,92,片山　博視,楽天,3.03,31,3,1,0,2,0.75,160,35.2,38,1,16,2,22,12,12,1.51,3.76
276,93,攝津　正,ソフトバンク,3.05,25,15,8,0,0,0.652,662,162.1,138,11,42,8,146,68,55,1.11,3.13
130,93,ウルフ,日本ハム,3.05,22,9,6,0,0,0.6,550,130.0,134,6,32,5,60,50,44,1.28,3.65
651,95,上野　大樹,ロッテ,3.06,42,3,0,0,2,1.0,269,61.2,65,6,25,0,41,23,21,1.46,4.22
449,96,岸　孝之,西武,3.08,26,11,5,0,0,0.688,716,178.1,155,17,31,6,138,63,61,1.04,3.42
43,97,カブレラ,中日,3.09,20,6,5,0,0,0.545,492,116.2,109,6,36,6,98,48,40,1.24,3.16
300,98,菅野　智之,巨人,3.12,27,13,6,0,0,0.684,729,176.0,166,10,37,5,155,70,61,1.15,2.81
330,99,澤村　拓一,巨人,3.13,34,5,10,0,6,0.33299999999999996,654,158.1,138,18,43,5,148,58,55,1.14,3.64
740,99,金澤　健人,ソフトバンク,3.13,27,2,0,0,3,1.0,101,23.0,19,2,12,0,12,9,8,1.35,4.77
36,101,川上　憲伸,中日,3.21,5,1,1,0,0,0.5,119,28.0,26,3,13,0,12,11,10,1.39,4.94
446,102,バリントン,広島,3.23,28,11,9,0,0,0.55,710,172.2,154,17,41,14,117,67,62,1.13,3.97
544,102,今井　啓介,広島,3.23,33,2,2,0,2,0.5,267,61.1,58,6,26,5,50,27,22,1.37,4.28
16,102,横山　竜士,広島,3.23,37,1,1,0,15,0.5,166,39.0,36,5,16,1,24,14,14,1.33,4.48
390,102,マドリガル,中日,3.23,31,2,0,0,13,1.0,168,39.0,34,6,18,1,28,16,14,1.33,5.07
375,102,レデズマ,ロッテ,3.23,26,3,3,0,3,0.5,137,30.2,31,2,13,2,22,12,11,1.43,4.00
327,107,館山　昌平,ヤクルト,3.24,2,0,0,0,0,0.0,37,8.1,9,0,3,1,6,4,3,1.44,3.12
418,108,レイ,楽天,3.26,5,0,1,0,0,0.0,81,19.1,13,2,10,0,10,10,7,1.19,4.98
401,109,武隈　祥太,西武,3.29,9,1,1,0,1,0.5,54,13.2,10,3,6,0,4,5,5,1.17,6.71
864,110,吉川　光夫,日本ハム,3.31,26,7,15,0,0,0.318,686,160.1,150,10,57,5,125,72,59,1.29,3.53
284,110,内海　哲也,巨人,3.31,25,13,6,0,0,0.684,675,160.1,157,11,47,6,107,68,59,1.27,3.65
890,110,今村　猛,広島,3.31,57,2,5,3,18,0.28600000000000003,283,65.1,70,2,28,2,56,26,24,1.50,3.09
75,110,中郷　大樹,ロッテ,3.31,37,2,2,0,15,0.5,153,35.1,34,3,12,1,31,15,13,1.30,3.57
762,114,戸村　健次,楽天,3.33,12,4,2,0,0,0.667,284,67.2,63,4,28,3,22,27,25,1.34,4.61
46,114,鍵谷　陽平,日本ハム,3.33,38,2,3,1,5,0.4,231,54.0,41,4,33,1,42,21,20,1.37,4.42
40,114,笠原　将生,巨人,3.33,30,4,1,0,1,0.8,203,46.0,43,8,25,2,51,18,17,1.48,4.86
305,117,則本　昂大,楽天,3.34,27,15,8,0,0,0.652,695,170.0,142,14,51,6,134,65,63,1.14,3.60
503,118,杉内　俊哉,巨人,3.35,24,11,6,0,0,0.647,619,153.0,122,19,49,7,149,60,57,1.12,3.87
286,118,ラズナー,楽天,3.35,37,1,2,17,3,0.33299999999999996,149,37.2,31,1,11,0,40,14,14,1.12,2.22
13,120,大竹　寛,広島,3.37,25,10,10,0,0,0.5,675,163.0,152,13,49,4,100,64,61,1.23,3.89
717,121,大隣　憲司,ソフトバンク,3.38,7,3,3,0,0,0.5,179,42.2,42,3,10,1,29,19,16,1.22,3.45
259,121,服部　泰卓,ロッテ,3.38,51,2,1,0,20,0.667,139,32.0,31,1,10,3,21,12,12,1.28,3.43
71,121,江尻　慎太郎,ソフトバンク,3.38,23,1,1,0,2,0.5,100,24.0,28,1,5,0,18,9,9,1.38,2.79
116,121,高橋　朋己,西武,3.38,24,1,0,0,10,1.0,77,18.2,10,1,11,1,28,7,7,1.13,2.75
333,121,白仁田　寛和,阪神,3.38,2,1,0,0,0,1.0,34,8.0,10,0,2,0,3,3,3,1.50,3.12
624,121,古川　秀一,オリックス,3.38,3,0,0,0,0,0.0,11,2.2,3,0,0,0,2,1,1,1.13,1.62
357,127,中田　賢一,中日,3.40,40,4,6,0,15,0.4,428,98.0,85,5,45,8,83,41,37,1.33,3.59
628,128,矢貫　俊之,日本ハム,3.43,57,2,3,0,13,0.4,279,65.2,61,2,27,2,59,30,25,1.34,3.04
630,128,青山　浩二,楽天,3.43,60,3,5,11,17,0.375,263,60.1,61,6,20,1,60,24,23,1.34,3.37
153,130,十亀　剣,西武,3.45,28,8,8,0,1,0.5,688,164.1,158,12,44,9,122,68,63,1.23,3.53
860,130,鈴木　義広,中日,3.45,15,0,1,0,2,0.0,68,15.2,15,0,8,0,7,6,6,1.47,3.57
165,132,永井　怜,楽天,3.46,10,2,4,0,0,0.33299999999999996,229,54.2,47,6,15,2,31,22,21,1.13,4.35
791,133,武田　翔太,ソフトバンク,3.48,17,4,4,0,0,0.5,415,93.0,79,3,68,6,56,38,36,1.58,4.72
536,133,金　無英,ソフトバンク,3.48,23,0,1,0,0,0.0,130,31.0,28,2,16,0,27,12,12,1.42,3.77
626,133,松下　建太,西武,3.48,9,0,1,1,0,0.0,44,10.1,11,0,2,2,7,4,4,1.26,2.93
473,136,高橋　聡文,中日,3.51,29,2,2,0,5,0.5,112,25.2,24,2,11,1,29,13,10,1.36,3.16
209,137,石川　雅規,ヤクルト,3.52,24,6,9,0,0,0.4,623,148.1,149,15,33,6,85,73,58,1.23,4.06
432,138,藤井　秀悟,DeNA,3.54,21,6,5,0,0,0.545,510,117.0,114,14,58,4,61,51,46,1.47,5.17
649,139,榎田　大樹,阪神,3.61,16,4,9,0,0,0.308,389,92.1,70,11,38,8,78,39,37,1.17,4.47
686,140,西　勇輝,オリックス,3.63,28,9,8,0,0,0.529,708,166.0,178,13,42,14,137,74,67,1.33,3.50
29,141,榎下　陽大,日本ハム,3.65,9,1,0,0,0,1.0,47,12.1,8,1,2,1,9,5,5,0.81,3.44
376,142,木佐貫　洋,日本ハム,3.66,24,9,8,0,0,0.529,620,145.0,141,10,50,5,95,64,59,1.32,3.82
21,143,モルケン,日本ハム,3.68,5,0,0,0,0,0.0,34,7.1,9,1,2,1,5,4,3,1.50,4.76
757,144,増井　浩俊,日本ハム,3.71,66,4,4,4,28,0.5,273,63.0,71,3,16,3,63,28,26,1.38,2.60
76,144,ブラッドリー,中日,3.71,14,2,2,0,2,0.5,233,53.1,61,4,16,2,22,24,22,1.44,4.17
193,146,大田　阿斗里,DeNA,3.72,38,2,4,0,5,0.33299999999999996,169,38.2,33,3,15,4,32,19,16,1.24,3.87
468,146,香月　良仁,ロッテ,3.72,7,1,0,0,0,1.0,43,9.2,13,1,2,0,1,5,4,1.55,4.57
441,148,ホールトン,巨人,3.73,18,9,4,0,0,0.6920000000000001,426,103.2,85,14,32,5,67,45,43,1.13,4.62
533,148,武藤　祐太,中日,3.73,58,2,2,0,10,0.5,306,70.0,70,7,29,1,50,33,29,1.41,4.28
656,150,野村　祐輔,広島,3.74,23,12,6,0,0,0.667,620,149.1,142,13,37,7,103,70,62,1.20,3.74
271,151,増田　達至,西武,3.76,42,5,3,0,5,0.625,237,52.2,60,3,19,1,44,25,22,1.50,3.21
277,152,渡辺　亮,阪神,3.77,15,1,0,0,2,1.0,64,14.1,11,2,10,1,8,6,6,1.47,6.12
157,153,西野　勇士,ロッテ,3.80,24,9,6,0,0,0.6,588,139.2,140,5,40,3,106,61,59,1.29,2.95
885,154,大野　雄大,中日,3.81,25,10,10,0,0,0.5,624,146.1,151,12,43,5,117,65,62,1.33,3.55
94,155,秋山　拓巳,阪神,3.83,8,0,3,0,0,0.0,189,44.2,46,6,12,0,36,21,19,1.30,4.06
226,156,岡本　洋介,西武,3.84,32,4,4,0,6,0.5,333,77.1,83,5,24,5,55,35,33,1.38,3.66
345,156,パディーヤ,ソフトバンク,3.84,16,3,6,0,3,0.33299999999999996,245,58.2,50,3,17,7,40,29,25,1.14,3.65
313,158,小山　雄輝,巨人,3.86,10,0,2,0,1,0.0,150,35.0,34,4,15,1,31,17,15,1.40,4.21
256,158,吉見　祐治,ロッテ,3.86,5,0,1,0,0,0.0,85,18.2,20,4,10,0,12,8,8,1.61,6.07
389,158,矢地　健人,中日,3.86,9,0,0,0,1,0.0,45,11.2,9,2,1,1,9,5,5,0.86,4.32
163,162,涌井　秀章,西武,3.90,45,5,7,7,13,0.41700000000000004,398,92.1,89,4,29,8,79,51,40,1.28,3.14
38,163,武田　勝,日本ハム,3.91,22,8,7,0,0,0.5329999999999999,546,129.0,139,11,27,4,47,62,56,1.29,4.20
898,163,海田　智行,オリックス,3.91,35,2,5,0,5,0.28600000000000003,330,78.1,80,7,24,0,44,37,34,1.33,4.08
395,165,谷元　圭介,日本ハム,3.93,31,6,6,1,3,0.5,388,89.1,92,10,38,2,53,45,39,1.46,4.66
190,166,三浦　大輔,DeNA,3.94,27,9,13,0,0,0.409,731,175.2,181,26,33,1,109,88,77,1.22,4.38
74,166,三嶋　一輝,DeNA,3.94,34,6,9,0,1,0.4,642,146.1,138,20,79,0,145,67,64,1.48,4.53
436,166,小山　伸一郎,楽天,3.94,45,1,4,0,16,0.2,197,45.2,40,6,20,4,42,22,20,1.31,4.50
119,166,武内　久士,広島,3.94,5,0,1,0,0,0.0,68,16.0,9,3,11,0,8,8,7,1.25,6.62
669,170,野上　亮磨,西武,3.95,30,11,7,0,1,0.611,643,152.2,141,17,41,8,93,71,67,1.19,4.29
258,170,藤岡　貴裕,ロッテ,3.95,39,6,10,0,3,0.375,509,118.1,116,9,46,6,76,54,52,1.37,4.12
452,172,中村　恭平,広島,3.96,12,1,5,0,0,0.16699999999999998,230,52.1,43,6,37,1,31,24,23,1.53,5.60
50,173,加賀　繁,DeNA,3.97,48,1,4,0,9,0.2,153,34.0,40,4,10,4,33,16,15,1.47,3.50
297,174,木谷　良平,ヤクルト,4.00,28,3,3,0,2,0.5,333,78.2,77,5,24,3,55,36,35,1.28,3.54
411,175,南　昌輝,ロッテ,4.02,28,3,0,0,3,1.0,151,31.1,30,1,29,0,28,14,14,1.88,4.52
699,176,七條　祐樹,ヤクルト,4.04,30,0,1,1,2,0.0,149,35.2,34,6,10,1,30,16,16,1.23,4.55
813,177,小林　正人,中日,4.11,33,0,0,0,6,0.0,67,15.1,18,0,3,1,7,7,7,1.37,2.99
403,178,美馬　学,楽天,4.12,18,6,5,0,0,0.545,430,98.1,118,11,31,8,63,46,45,1.52,4.48
621,179,山井　大介,中日,4.15,23,5,6,0,1,0.455,434,97.2,105,11,44,4,63,48,45,1.53,4.65
808,179,河内　貴哉,広島,4.15,34,1,1,0,7,0.5,75,17.1,11,2,10,3,15,9,8,1.21,5.14
768,179,根本　朋久,日本ハム,4.15,6,0,0,0,0,0.0,37,8.2,7,3,5,1,3,4,4,1.38,9.00
12,182,唐川　侑己,ロッテ,4.18,27,9,11,0,0,0.45,728,168.0,185,12,46,3,80,85,78,1.38,3.94
697,183,松葉　貴大,オリックス,4.19,17,4,6,0,0,0.4,316,73.0,65,5,35,2,44,35,34,1.37,4.33
306,184,阿部　和成,ロッテ,4.22,5,2,0,0,0,1.0,91,21.1,25,1,10,1,7,10,10,1.64,4.62
343,185,大谷　翔平,日本ハム,4.23,13,3,0,0,0,1.0,274,61.2,57,4,33,8,46,30,29,1.46,4.47
788,186,ロマン,ヤクルト,4.24,30,3,6,1,4,0.33299999999999996,290,63.2,68,4,27,7,44,35,30,1.49,4.06
484,187,松田　遼馬,阪神,4.25,27,1,2,0,5,0.33299999999999996,125,29.2,34,6,6,0,29,14,14,1.35,4.30
211,188,ダックワース,楽天,4.31,18,5,5,0,0,0.5,392,87.2,91,9,37,6,64,46,42,1.46,4.47
239,189,岩嵜　翔,ソフトバンク,4.33,47,1,4,2,14,0.2,297,68.2,79,9,14,3,54,39,33,1.35,3.99
112,190,高木　京介,巨人,4.34,46,3,0,0,6,1.0,209,47.2,37,8,27,3,40,27,23,1.34,5.51
324,191,小松　聖,オリックス,4.35,27,0,0,0,1,0.0,169,39.1,42,2,12,3,32,19,19,1.37,3.30
479,192,福山　博之,楽天,4.41,22,0,0,0,1,0.0,145,34.2,34,1,10,0,20,17,17,1.27,3.21
569,193,辛島　航,楽天,4.42,11,3,4,0,1,0.429,247,59.0,63,6,19,0,45,31,29,1.39,3.88
518,194,八木　亮祐,ヤクルト,4.44,26,5,13,0,0,0.278,667,152.0,169,18,59,2,122,77,75,1.50,4.22
838,195,山本昌,中日,4.46,16,5,2,0,0,0.7140000000000001,314,70.2,80,6,28,1,39,37,35,1.53,4.27
767,196,阿部　健太,ヤクルト,4.50,18,1,0,0,3,1.0,83,20.0,19,3,5,0,18,10,10,1.20,4.02
521,196,岡本　篤志,西武,4.50,20,0,1,0,6,0.0,91,18.0,29,1,8,0,12,13,9,2.06,3.84
688,196,菊地原　毅,広島,4.50,14,1,1,0,1,0.5,54,12.0,17,3,2,1,8,6,6,1.58,5.79
196,196,井上　公志,中日,4.50,11,1,1,0,0,0.5,57,12.0,17,1,5,2,11,6,6,1.83,3.87
288,196,江柄子　裕樹,巨人,4.50,4,1,0,0,0,1.0,19,4.0,7,0,0,0,2,2,2,1.75,2.12
849,196,清原　大貴,阪神,4.50,3,0,0,0,0,0.0,21,4.0,7,0,2,0,3,2,2,2.25,3.12
161,196,岩本　輝,阪神,4.50,1,0,0,0,0,0.0,17,4.0,4,0,3,0,2,2,2,1.75,4.37
537,203,グライシンガー,ロッテ,4.54,13,5,4,0,0,0.556,303,71.1,75,8,15,3,52,39,36,1.26,3.88
396,204,大嶺　祐太,ロッテ,4.57,10,4,2,0,0,0.667,197,43.1,43,2,26,2,29,23,22,1.59,4.32
86,205,帆足　和幸,ソフトバンク,4.58,19,8,7,0,0,0.5329999999999999,413,98.1,98,5,40,6,46,50,50,1.40,4.25
402,205,山田　大樹,ソフトバンク,4.58,9,3,3,0,0,0.5,164,35.1,42,2,20,1,17,19,18,1.75,4.68
498,205,辻　孟彦,中日,4.58,13,0,0,0,0,0.0,83,19.2,20,1,8,0,15,10,10,1.42,3.48
439,205,巽　真悟,ソフトバンク,4.58,6,0,1,0,0,0.0,87,19.2,20,1,8,2,18,10,10,1.42,3.48
187,209,小野　淳平,広島,4.60,19,1,1,0,1,0.5,140,31.1,28,5,18,3,13,18,16,1.47,6.38
578,210,渡辺　俊介,ロッテ,4.62,6,0,4,0,0,0.0,125,25.1,34,2,9,4,9,19,13,1.70,4.86
31,211,寺原　隼人,ソフトバンク,4.65,16,4,7,0,0,0.364,398,93.0,97,9,30,1,56,51,48,1.37,4.17
494,211,古野　正人,ヤクルト,4.65,10,1,2,0,1,0.33299999999999996,135,31.0,31,5,18,1,15,17,16,1.58,5.99
66,213,大塚　豊,日本ハム,4.66,8,0,0,0,0,0.0,42,9.2,11,1,4,0,5,5,5,1.55,4.67
321,214,吉見　一起,中日,4.71,6,1,4,0,0,0.2,157,36.1,40,5,10,0,29,19,19,1.38,3.89
444,215,田島　慎二,中日,4.76,50,5,10,0,12,0.33299999999999996,286,64.1,66,3,32,4,60,37,34,1.52,3.40
799,215,小杉　陽太,DeNA,4.76,6,1,2,0,0,0.33299999999999996,126,28.1,30,3,17,1,20,15,15,1.66,4.99
141,217,須田　幸太,DeNA,4.83,14,6,3,0,0,0.667,285,63.1,64,6,36,3,35,34,34,1.58,5.09
151,218,田中　健二朗,DeNA,4.85,9,0,0,0,0,0.0,59,13.0,16,4,6,0,11,7,7,1.69,6.81
443,219,宮國　椋丞,巨人,4.93,17,6,7,0,0,0.462,401,87.2,113,8,35,2,50,52,48,1.69,4.43
